3_agency,2_use_case_name,16_dev_stage,operational,orientation,TR,IR,TR_x_IR,vendor,mixed_dev,rights_safety,agency_n,topic_breadth,tr_ato,tr_internal_rev,tr_impact_assess,tr_rw_testing,tr_indep_eval,tr_postdeploy,tr_notice,tr_disparity,tr_appeal,ir_data_catalog,ir_data_docs,ir_custom_code,ir_code_access,ir_infra,ir_timely_res,ir_reuse
United States Agency for International Development,AI-enabled presentation design,Operation and Maintenance,1,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,"AI tools for learning, evaluation, and research",Operation and Maintenance,1,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,AI-enabled classification for Standardized Program Structure and Definitions,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,MENA Assessment Chatbot,Implementation and Assessment,1,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Generating reports for program monitoring and evaluation and literature reviews and syntheses to inform activity design and contribute to learning and knowledge management,Operation and Maintenance,1,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,AI tools for grant application application review,Initiated,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Natural Language Processing to detect gender-based violence in Kenya,Acquisition and/or Development,0,0.8536413837598696,1,2,2,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,Identifying harmful social media content in Sinhala and Tamil,Acquisition and/or Development,0,0.8536413837598696,1,2,2,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,Value4Her Connect Digital Platform,Initiated,0,0.8536413837598696,1,2,2,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,"SERVIR Agriculture and Food Security: SERVIR is using machine learning techniques to interpret satellite data to improve crop area, crop type, crop condition, and yield estimates at the scale of 10s of meters, aggregated to country, district, province, or country.",Implementation and Assessment,1,0.8536413837598696,1,6,6,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
United States Agency for International Development,"SERVIR Water Security: SERVIR is applying deep learning on in situ and global/regional hydrologic forecasts to fill gaps in historic and recent streamflow and river elevation estimates, and improve streamflow forecasts, to a vertical precision of meters to centimeters, potentially for thousands to millions or river reaches worldwide.",Acquisition and/or Development,0,0.8536413837598696,1,4,4,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
United States Agency for International Development,"SERVIR Ecosystem and Carbon Management: Automation of land cover and change mapping, including forest disturbance due to roads and mining. SERVIR is applying machine learning and deep learning techniques on satellite data to automate the classification and identification of land surface activities at the scale of 10s of meters.",Implementation and Assessment,1,0.8536413837598696,1,6,6,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
United States Agency for International Development,"SERVIR Weather & Climate Resilience: Short-term and seasonal weather prediction and hazard mapping. SERVIR is mapping floods and landslides with machine learning classification techniques, on the order of 10m to 10km. SERVIR is exploring the performance of weather foundational models versus numerical weather predictions on the 4-10km scale.",Acquisition and/or Development,0,0.8536413837598696,1,4,4,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
United States Agency for International Development,"SERVIR Air Quality and Health: Processing modeled air quality forecasts and assimilating large volumes of data from satellite instruments. SERVIR is downscaling satellite- and model-derived air quality predictions with neural networks, down to 5km spatial resolution.",Implementation and Assessment,1,0.8536413837598696,1,6,6,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
United States Agency for International Development,Amazonía Mia - AI for environmental law enforcement in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,1,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Knowledge management and situational awareness for civil society in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Virtual host for attendees of the Invest for Climate activity,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Farmer support chatbot in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,"LIDA: Instant Messaging System in the Family Commissioner's Office of Montería - Córdoba, Colombia",Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,AI assistant for Colombia Partners for Transparency,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Twitter trend analysis in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Project Data Machine: Open governance data in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Mibanco: Equitable Finance Activity in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Remote sensing for land cover identificiation in Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,AI to support road construction in rural Colombia,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Mobile application for reading rapid cryptococcosis tests,Implementation and Assessment,1,0.8536413837598696,6,4,24,1,0,1,137,9,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
United States Agency for International Development,Chatbot to respond to teachers' questions about how to prevent student dropout,Acquisition and/or Development,0,0.8536413837598696,5,4,20,1,0,1,137,9,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0
United States Agency for International Development,Predictive analytics model to predict HIV Treatment Interruption Risk,Acquisition and/or Development,0,0.8536413837598696,1,2,2,1,0,1,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,Anti-Money Laundering and Shareholders Transparency IT System,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,AI analysis of Moldova's media content and social media landscape,Operation and Maintenance,1,0.8536413837598696,1,3,3,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
United States Agency for International Development,"""Bu Mira"" financial inclusion chatbot",Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Machine translation for communication with country teams,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,E-Audit system for the tax department in Jordan,Operation and Maintenance,1,0.8536413837598696,8,4,32,1,0,0,137,9,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
United States Agency for International Development,Crop2Cash National Hotline for Agriculture,Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,FarmerChart,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Automated due diligence for corruption risks,Initiated,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,AI-powered portal for the Development Experience Clearinghouse,Operation and Maintenance,1,0.8536413837598696,1,5,5,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
United States Agency for International Development,ARTS - Automated Indirect Cost and Tracking System,Initiated,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Crop pest identification and advisory,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,AI-enabled agricultural logistics in Mozambique,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Using AI to detect information manipulation,Operation and Maintenance,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,HelloTask: multichannel job platform for blue-collar workers,Acquisition and/or Development,0,0.8536413837598696,1,2,2,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,Georgian speech-to-text transcription,Operation and Maintenance,1,0.8536413837598696,1,3,3,1,0,0,137,9,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
United States Agency for International Development,Skhivi: AI tools for Georgian journalists,Implementation and Assessment,1,0.8536413837598696,1,3,3,1,0,0,137,9,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
United States Agency for International Development,Intelligent forecasting for Family Planning products (Cote d'Ivoire),Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Intelligent forecasting for Malaria products (Cote d'Ivoire),Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Intelligent forecasting for Routine Vaccines (Serbia),Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Intelligent forecasting for COVID-19 vaccines (Mali),Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Intelligent forecasting for TB products (Indonesia),Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Drip irrigation system with AI control,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Streamlining recruitment with AI-powered online testing,Initiated,0,0.8536413837598696,0,0,0,0,0,1,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Qualitative Analysis of Countering Violent Extremism (CVE) Community Perception Data,Retired,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,AI-based translation for key Global Health documents,Acquisition and/or Development,0,0.8536413837598696,1,2,2,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,Retrieval-augmented generation for government-to-government due diligence,Acquisition and/or Development,0,0.8536413837598696,1,2,2,0,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United States Agency for International Development,ESDB/IDEA Series Classification,Initiated,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,CDR Document Data Improvement with AI,Initiated,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Evaluation Registry Abstracts Generator,Initiated,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,FADB QA Support Automation,Initiated,0,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,TOSSD Data Curation Automation,Initiated,0,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,BHA/DMEAL: Application Review Processes Automation,Initiated,0,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,BHA/DDAIM: Decision Support via CHOPP,Initiated,0,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,GenDev Key Issue Narrative Generation,Initiated,0,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,USAID CDM-XDR (Extended Detection and Response),Initiated,0,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Boomitra: Accelerating soil carbon removal on a planetary scale.,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,"DARTS: Accurate, accountable cash transfer data and reconciliation",Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,EYouth: Learning and training opportunities for refugees and host communities,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Ignitia: AI-powered weather forceasts for smallholder farmers,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,SKAI: Large-scale assessment of building damage,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,NEMO: Real-time categorization of hotline calls,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,"WFP AI Sandbox: Platform to innovate, pilot, and scale AI models and use cases",Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Enhancing Smart Agriculture in Rural Africa,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Emata: Affordable digital finance for farmers,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,SoilPro 2.0: Advancing impact monitoring & monetization,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,RAG system for FEWS NET food security reports,Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Generating SQL queries from natural language,Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,API queries from natural language prompts,Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Interactive exploration of FEWS NET food security reports,Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Media synthesis for food security,Acquisition and/or Development,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,"AI translation of water, sanitation, and hygiene learning materials",Initiated,0,0.8536413837598696,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,Labeling and classifying food security activities,Retired,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,SOPHIA: Solutions Platform for Humanitarian analysis,Operation and Maintenance,1,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,DEEP: Data Entry and Exploration Platform,Implementation and Assessment,1,0.8536413837598696,0,0,0,1,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for International Development,AI for humanitarian logistics,Retired,0,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,"SMARTplus: digital system for fast, reliable malnutrition data tackling the health-crisis in Somalia",Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,HOPE and HELP: Modeling for complex humanitarian engagement,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Advanced language technology in marginalized languages for efficient information gathering,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Camp forecast: AI-driven supply chain forecasting to reach 7% more refugees without spending more,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Humanitarian language toolkit: AI-enabled qualitative engagement with conflict populations,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Chatbot photo diagnosis for malnutrition,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,PathVis: A water monitoring device for Vibrio cholerae detection,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,NeedsBot - Aggregating real-time needs from anywhere via chatbot,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Using technology to combat violence against female refugees,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,AutoAnthro: 3D scanning for improved malnutrition assessment in conflict areas,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Machine learning enabled safe water optimization tool for humanitarian response,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
United States Agency for International Development,Combatting health misinformation in Yemen,Implementation and Assessment,1,0.8536413837598696,1,4,4,1,0,0,137,9,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
